analysis	year	estimate	lower_confidence_limit	upper_confidence_limit
315	2013	-0.5957	-0.9695	-0.2219
315	2014	-0.6521	-1.0644	-0.2399
315	2015	-0.626	-1.0415	-0.2106
315	2016	-0.4679	-0.8597	-0.076
315	2017	-0.3645	-0.7824	0.0533
315	2018	-0.371	-0.7385	-0.0035
315	2019	-0.3869	-0.8283	0.0544
315	2020	-0.3394	-0.8326	0.1537
315	2021	-0.2125	-0.7332	0.3082
316	2007	-0.968	-1.0422	-0.8939
316	2010	-0.7809	-0.8543	-0.7074
316	2013	-0.9013	-0.9761	-0.8265
316	2016	-1.0237	-1.0987	-0.9487
316	2019	-0.9606	-1.0369	-0.8842
317	2007	-0.4966	-0.6167	-0.3765
317	2010	-0.7428	-0.8691	-0.6166
317	2013	-0.7823	-0.9042	-0.6603
317	2016	-0.804	-0.9269	-0.6811
317	2019	-0.8473	-0.9785	-0.716
318	2007	0.4111	0.1572	0.6649
318	2008	0.4121	0.1968	0.6274
318	2009	0.4665	0.2488	0.6843
318	2010	0.4643	0.2574	0.6711
318	2011	0.5637	0.3616	0.7658
318	2012	0.5023	0.2838	0.7208
318	2013	0.5087	0.308	0.7094
318	2014	0.4314	0.2217	0.6411
318	2015	0.3709	0.1683	0.5734
318	2016	0.588	0.4192	0.7569
318	2017	0.5838	0.3957	0.772
318	2018	0.6917	0.5019	0.8816
318	2019	0.8053	0.614	0.9966
318	2020	0.5406	0.3358	0.7454
318	2021	0.48	0.2745	0.6855
319	2007	-1.7927	-1.9239	-1.6614
319	2010	-1.7929	-1.9201	-1.6657
319	2013	-1.7882	-1.9146	-1.6618
319	2016	-1.7764	-1.9041	-1.6486
319	2019	-1.7766	-1.9091	-1.644
320	2007	-1.1241	-1.3419	-0.9064
320	2008	-1.2083	-1.3743	-1.0423
320	2009	-1.1939	-1.3833	-1.0045
320	2010	-1.3097	-1.522	-1.0974
320	2011	-1.4398	-1.632	-1.2476
320	2012	-1.249	-1.4539	-1.044
320	2013	-1.3005	-1.519	-1.082
320	2014	-1.2901	-1.4711	-1.1091
320	2015	-1.4687	-1.6902	-1.2471
320	2016	-1.5735	-1.81	-1.337
320	2017	-1.5331	-1.7227	-1.3435
320	2018	-1.5478	-1.7626	-1.3329
320	2019	-1.3829	-1.6039	-1.1619
320	2020	-1.2401	-1.4312	-1.0489
320	2021	-1.479	-1.7001	-1.2578
133	2007	0.4782	0.3553	0.6011
133	2010	0.383	0.2468	0.5192
133	2013	0.1044	-0.0444	0.2531
133	2016	0.0272	-0.1249	0.1793
133	2019	0.1123	-0.0414	0.266
321	2007	0.0964	-0.0436	0.2364
321	2010	0.045	-0.0938	0.1839
321	2013	0.0492	-0.1017	0.2
321	2016	0.1827	0.045	0.3205
321	2019	0.2463	0.1066	0.3861
322	2007	-1.4266	-1.5236	-1.3296
322	2010	-1.3372	-1.4245	-1.2499
322	2013	-1.3267	-1.4157	-1.2377
322	2016	-1.3114	-1.3987	-1.2241
322	2019	-1.2098	-1.3068	-1.1128
323	2007	-0.6839	-1.0007	-0.3671
323	2010	-0.8582	-1.1496	-0.5667
323	2013	-0.8582	-1.1452	-0.5711
323	2016	-0.979	-1.2796	-0.6783
323	2019	-1.0808	-1.4299	-0.7316
324	2007	-1.2946	-1.7032	-0.8859
324	2010	-1.6586	-2.1378	-1.1795
324	2013	-1.9949	-2.5047	-1.485
324	2016	-1.2468	-1.6043	-0.8893
324	2019	-0.3476	-0.647	-0.0483
325	2007	-0.5619	-1.0027	-0.1212
325	2010	-0.1681	-0.5803	0.244
325	2013	-0.364	-0.7931	0.0652
325	2016	-0.8173	-1.2575	-0.3772
325	2019	-0.5425	-0.9893	-0.0958
326	2007	-0.4815	-0.6154	-0.3475
326	2008	-0.4536	-0.5794	-0.3279
326	2009	-0.5149	-0.6435	-0.3863
326	2010	-0.5022	-0.6244	-0.3801
326	2011	-0.54	-0.6645	-0.4154
326	2012	-0.528	-0.6508	-0.4052
326	2013	-0.5712	-0.6981	-0.4442
326	2014	-0.5635	-0.6878	-0.4392
326	2015	-0.5693	-0.6937	-0.445
326	2016	-0.5998	-0.7249	-0.4747
326	2017	-0.6243	-0.7536	-0.4949
326	2018	-0.6178	-0.7468	-0.4887
326	2019	-0.6461	-0.7794	-0.5128
326	2020	-0.6437	-0.7845	-0.5028
326	2021	-0.6162	-0.765	-0.4675
327	2007	-0.3429	-0.425	-0.2609
327	2010	-0.0335	-0.1151	0.0481
327	2013	0.1037	0.0216	0.1858
327	2016	0.2246	0.1437	0.3054
327	2019	0.286	0.2044	0.3676
328	2007	0.2185	-0.2469	0.6839
328	2008	0.4364	0.0311	0.8417
328	2009	0.3878	-0.0327	0.8083
328	2010	0.5332	0.1511	0.9152
328	2011	0.4837	0.1027	0.8647
328	2012	0.4674	0.0649	0.8698
328	2013	0.4558	0.063	0.8486
328	2014	0.5856	0.2291	0.9421
328	2015	0.8193	0.4451	1.1935
328	2016	0.7287	0.3666	1.0908
328	2017	0.6912	0.3238	1.0587
328	2018	0.9287	0.5969	1.2604
328	2019	1.1562	0.8294	1.4829
328	2020	0.9924	0.6445	1.3402
328	2021	0.9849	0.5891	1.3807
329	2007	-1.2479	-1.4373	-1.0586
329	2010	-1.2286	-1.3949	-1.0622
329	2013	-1.1605	-1.3074	-1.0136
329	2016	-1.0847	-1.2685	-0.9009
329	2019	-1.1721	-1.3357	-1.0085
330	2007	-2.3252	-2.6028	-2.0477
330	2010	-2.2678	-2.5243	-2.0113
330	2013	-2.2419	-2.4967	-1.9871
330	2016	-2.0412	-2.2789	-1.8034
330	2019	-1.884	-2.1514	-1.6166
331	2007	0.3346	0.0303	0.6389
331	2008	0.4267	0.1597	0.6936
331	2009	0.4026	0.1183	0.6869
331	2010	0.5644	0.3036	0.8253
331	2011	0.6956	0.4292	0.962
331	2012	0.8383	0.5887	1.0878
331	2013	0.7007	0.4518	0.9495
331	2014	0.7329	0.461	1.0047
331	2015	0.419	0.1491	0.6889
331	2016	0.3694	0.0851	0.6537
331	2017	0.5734	0.2987	0.848
331	2018	0.7354	0.47	1.0008
331	2019	0.8989	0.6373	1.1604
331	2020	0.7366	0.4577	1.0155
331	2021	0.7089	0.4052	1.0125
332	2007	-0.1703	-0.2158	-0.1248
332	2010	-0.0961	-0.142	-0.0502
332	2013	-0.1537	-0.2005	-0.1069
332	2016	-0.2509	-0.2976	-0.2042
332	2019	-0.2107	-0.258	-0.1634
333	2007	-0.1031	-0.1572	-0.049
333	2010	-0.0096	-0.0641	0.0448
333	2013	0.0989	0.0439	0.1539
333	2016	0.0722	0.0181	0.1262
333	2019	0.0641	0.009	0.1193
334	2007	-1.2358	-1.6934	-0.7783
334	2010	-1.1221	-1.5291	-0.715
334	2013	-0.8571	-1.2182	-0.496
334	2016	-0.5301	-0.909	-0.1512
334	2019	-0.4056	-0.8302	0.019
335	2007	-0.3263	-0.3717	-0.2808
335	2010	-0.4887	-0.5361	-0.4413
335	2013	-0.438	-0.4854	-0.3907
335	2016	-0.3554	-0.4014	-0.3095
335	2019	-0.5266	-0.5743	-0.479
336	2007	-0.6159	-1.0273	-0.2045
336	2008	-0.7293	-1.1015	-0.3571
336	2009	-0.809	-1.1611	-0.4568
336	2010	-0.8796	-1.22	-0.5391
336	2011	-0.9219	-1.2588	-0.5849
336	2012	-0.9495	-1.2863	-0.6126
336	2013	-0.9076	-1.2346	-0.5805
336	2014	-0.9414	-1.2686	-0.6142
336	2015	-0.9778	-1.3031	-0.6526
336	2016	-1.017	-1.346	-0.6881
336	2017	-1.0582	-1.3986	-0.7178
336	2018	-1.0928	-1.4437	-0.7418
336	2019	-1.1409	-1.5119	-0.7699
336	2020	-1.2038	-1.612	-0.7956
336	2021	-1.2807	-1.7343	-0.827
337	2007	-0.6956	-0.8247	-0.5665
337	2008	-0.5927	-0.7091	-0.4764
337	2009	-0.5386	-0.6564	-0.4209
337	2010	-0.4348	-0.5447	-0.3249
337	2011	-0.3729	-0.4862	-0.2596
337	2012	-0.3759	-0.4971	-0.2547
337	2013	-0.4425	-0.5579	-0.3271
337	2014	-0.5614	-0.6827	-0.44
337	2015	-0.5034	-0.6223	-0.3844
337	2016	-0.5577	-0.6724	-0.4429
337	2017	-0.6176	-0.7356	-0.4995
337	2018	-0.5969	-0.7127	-0.4811
337	2019	-0.6272	-0.7481	-0.5064
337	2020	-0.6887	-0.8182	-0.5592
337	2021	-0.6533	-0.7841	-0.5224
338	2007	-0.8958	-1.0556	-0.7359
338	2008	-0.9607	-1.1055	-0.816
338	2009	-1.0045	-1.1645	-0.8446
338	2010	-0.9013	-1.0498	-0.7529
338	2011	-0.8218	-0.9617	-0.682
338	2012	-0.7755	-0.923	-0.6279
338	2013	-0.7509	-0.8949	-0.6069
338	2014	-0.6352	-0.7746	-0.4959
338	2015	-0.5546	-0.7021	-0.407
338	2016	-0.5639	-0.7011	-0.4267
338	2017	-0.5096	-0.6475	-0.3716
338	2018	-0.4568	-0.5978	-0.3158
338	2019	-0.4852	-0.6215	-0.349
338	2020	-0.5635	-0.7147	-0.4123
338	2021	-0.5293	-0.6922	-0.3664
339	2007	-0.214	-0.3705	-0.0575
339	2008	-0.2477	-0.3986	-0.0968
339	2009	-0.2813	-0.4435	-0.1191
339	2010	-0.1233	-0.2644	0.0178
339	2011	-0.1424	-0.2968	0.012
339	2012	-0.1926	-0.35	-0.0352
339	2013	-0.1556	-0.3029	-0.0083
339	2014	-0.2963	-0.4578	-0.1348
339	2015	-0.2729	-0.4269	-0.119
339	2016	-0.2403	-0.3891	-0.0915
339	2017	-0.284	-0.4382	-0.1299
339	2018	-0.3392	-0.5	-0.1783
339	2019	-0.4032	-0.5781	-0.2283
339	2020	-0.2366	-0.3979	-0.0753
339	2021	-0.3782	-0.559	-0.1973
340	2007	-0.292	-0.54	-0.044
340	2010	0.2134	-0.0194	0.4463
340	2013	-0.033	-0.2713	0.2053
340	2016	-0.4793	-0.7364	-0.2222
340	2019	-0.0748	-0.3343	0.1847
341	2007	-1.348	-1.6281	-1.0678
341	2010	-1.0724	-1.3334	-0.8115
341	2013	-1.08	-1.364	-0.7961
341	2016	-1.8351	-2.1888	-1.4813
341	2019	-2.0721	-2.4874	-1.6569
342	2007	-0.7429	-0.8416	-0.6441
342	2008	-0.721	-0.8104	-0.6316
342	2009	-0.7637	-0.8556	-0.6719
342	2010	-0.8133	-0.9071	-0.7195
342	2011	-0.8478	-0.9415	-0.7541
342	2012	-0.7982	-0.8952	-0.7011
342	2013	-0.8571	-0.9564	-0.7578
342	2014	-0.7871	-0.883	-0.6913
342	2015	-0.6904	-0.7867	-0.5941
342	2016	-0.5898	-0.6809	-0.4987
342	2017	-0.5827	-0.6735	-0.4919
342	2018	-0.5779	-0.6671	-0.4887
342	2019	-0.5874	-0.6811	-0.4936
342	2020	-0.5019	-0.5955	-0.4083
342	2021	-0.4852	-0.5778	-0.3927
343	2007	-0.6311	-0.7573	-0.5049
343	2010	-0.5955	-0.7131	-0.4779
343	2013	-0.5659	-0.6839	-0.4479
343	2016	-0.5871	-0.7077	-0.4665
343	2019	-0.6386	-0.7694	-0.5079
344	2007	-0.3353	-0.3992	-0.2714
344	2008	-0.2688	-0.3312	-0.2065
344	2009	-0.2879	-0.3526	-0.2233
344	2010	-0.26	-0.3234	-0.1967
344	2011	-0.296	-0.3609	-0.2311
344	2012	-0.2114	-0.2774	-0.1455
344	2013	-0.0661	-0.1322	0
344	2014	-0.2156	-0.2812	-0.15
344	2015	-0.2429	-0.3094	-0.1765
344	2016	-0.2914	-0.3574	-0.2254
344	2017	-0.2366	-0.3021	-0.1711
344	2018	-0.1252	-0.1896	-0.0608
344	2019	-0.2226	-0.2892	-0.156
344	2020	-0.1448	-0.2115	-0.0781
344	2021	-0.1326	-0.1986	-0.0667
345	2007	-0.5566	-0.993	-0.1201
345	2010	-0.0123	-0.4241	0.3995
345	2013	0.4605	0.0322	0.8888
345	2016	0.5807	0.16	1.0014
345	2019	0.6674	0.2303	1.1045
346	2007	-1.1754	-1.4404	-0.9104
346	2008	-0.9538	-1.1855	-0.7222
346	2009	-1.0373	-1.2778	-0.7967
346	2010	-1.0369	-1.2632	-0.8106
346	2011	-1.0338	-1.2612	-0.8064
346	2012	-0.9044	-1.121	-0.6877
346	2013	-0.8482	-1.0589	-0.6374
346	2014	-0.8655	-1.0773	-0.6537
346	2015	-0.783	-0.9985	-0.5675
346	2016	-0.7259	-0.9382	-0.5136
346	2017	-0.713	-0.9318	-0.4942
346	2018	-0.6635	-0.8868	-0.4402
346	2019	-0.6314	-0.8605	-0.4024
346	2020	-0.5288	-0.774	-0.2836
346	2021	-0.4698	-0.7321	-0.2076
347	2007	-0.7555	-1.0173	-0.4937
347	2010	-0.7614	-1.009	-0.5138
347	2013	-0.6976	-0.9447	-0.4506
347	2016	-0.7567	-1.0027	-0.5108
347	2019	-0.7996	-1.0702	-0.5291
348	2007	0.5364	0.399	0.6738
348	2008	0.3897	0.2471	0.5324
348	2009	0.48	0.3418	0.6182
348	2010	0.5402	0.4047	0.6758
348	2011	0.4689	0.3278	0.61
348	2012	0.2743	0.1262	0.4223
348	2013	0.2451	0.1029	0.3873
348	2014	0.1769	0.0269	0.327
348	2015	0.2584	0.1125	0.4042
348	2016	0.4912	0.3568	0.6257
348	2017	0.4719	0.3334	0.6104
348	2018	0.5962	0.4599	0.7325
348	2019	0.6368	0.4982	0.7755
348	2020	0.6619	0.5227	0.8011
348	2021	0.4257	0.2764	0.5751
349	2007	-0.2952	-0.4121	-0.1783
349	2010	-0.2602	-0.3759	-0.1444
349	2013	-0.5019	-0.6225	-0.3813
349	2016	-0.5982	-0.7169	-0.4794
349	2019	-0.4236	-0.5383	-0.3089
350	2007	-1.2792	-1.5933	-0.9651
350	2008	-1.2652	-1.5599	-0.9706
350	2009	-1.2373	-1.5213	-0.9534
350	2010	-1.2015	-1.4704	-0.9327
350	2011	-1.1779	-1.4437	-0.9121
350	2012	-1.1545	-1.4199	-0.8891
350	2013	-1.1602	-1.4237	-0.8967
350	2014	-1.1495	-1.4156	-0.8833
350	2015	-1.1331	-1.3979	-0.8684
350	2016	-1.1123	-1.3728	-0.8519
350	2017	-1.0658	-1.327	-0.8045
350	2018	-1.0197	-1.2951	-0.7442
350	2019	-1.0292	-1.3028	-0.7557
350	2020	-1.0028	-1.2979	-0.7078
350	2021	-1.0008	-1.3145	-0.6872
351	2007	-1.4627	-1.8886	-1.0367
351	2008	-1.2278	-1.6008	-0.8548
351	2009	-1.4238	-1.7713	-1.0763
351	2010	-1.2852	-1.6571	-0.9133
351	2011	-1.0385	-1.4243	-0.6527
351	2012	-0.9284	-1.2289	-0.6279
351	2013	-0.8268	-1.2158	-0.4379
351	2014	-1.1137	-1.4786	-0.7488
351	2015	-1.1818	-1.5187	-0.8449
351	2016	-1.5676	-1.9702	-1.165
351	2017	-1.9066	-2.3661	-1.447
351	2018	-2.0295	-2.4987	-1.5603
351	2019	-2.0008	-2.4736	-1.528
351	2020	-2.3044	-2.8578	-1.7509
351	2021	-2.4695	-3.0946	-1.8443
352	2007	0.5066	0.3216	0.6916
352	2010	0.3119	0.1266	0.4972
352	2013	0.4735	0.2807	0.6664
352	2016	0.2312	0.0384	0.424
352	2019	-0.4598	-0.7035	-0.2161
353	2007	-1.1267	-1.4003	-0.8531
353	2008	-1.1963	-1.4381	-0.9545
353	2009	-1.2209	-1.4809	-0.9608
353	2010	-1.0842	-1.3235	-0.8448
353	2011	-1.2498	-1.5053	-0.9944
353	2012	-1.2581	-1.5039	-1.0123
353	2013	-1.3345	-1.5824	-1.0867
353	2014	-1.384	-1.6302	-1.1379
353	2015	-1.4093	-1.6656	-1.153
353	2016	-1.4516	-1.7118	-1.1914
353	2017	-1.3373	-1.5695	-1.1051
353	2018	-1.2811	-1.5263	-1.0359
353	2019	-1.2359	-1.4815	-0.9902
353	2020	-1.1334	-1.3681	-0.8988
353	2021	-1.2288	-1.4973	-0.9603
354	2007	-0.3985	-0.459	-0.3379
354	2008	-0.2795	-0.3386	-0.2204
354	2009	-0.3036	-0.3648	-0.2425
354	2010	-0.4846	-0.5458	-0.4235
354	2011	-0.6063	-0.6714	-0.5411
354	2012	-0.4015	-0.4682	-0.3347
354	2013	-0.6438	-0.7097	-0.5779
354	2014	-0.4168	-0.4807	-0.3529
354	2015	-0.2514	-0.3144	-0.1885
354	2016	-0.3781	-0.4387	-0.3176
354	2017	-0.3217	-0.3834	-0.26
354	2018	-0.3609	-0.4229	-0.2988
354	2019	-0.5592	-0.6234	-0.4951
354	2020	-0.5689	-0.6368	-0.501
354	2021	-0.4676	-0.5294	-0.4058
355	2007	-0.7214	-1.0785	-0.3643
355	2008	-0.7066	-1.0458	-0.3674
355	2009	-0.6968	-1.026	-0.3676
355	2010	-0.691	-1.0135	-0.3684
355	2011	-0.6948	-1.0129	-0.3768
355	2012	-0.7078	-1.0233	-0.3923
355	2013	-0.7184	-1.0353	-0.4015
355	2014	-0.7394	-1.0597	-0.4191
355	2015	-0.7475	-1.07	-0.4249
355	2016	-0.7543	-1.0795	-0.4291
355	2017	-0.773	-1.1079	-0.438
355	2018	-0.7962	-1.1436	-0.4487
355	2019	-0.833	-1.2077	-0.4583
355	2020	-0.8493	-1.2471	-0.4516
355	2021	-0.8664	-1.2881	-0.4446
356	2007	-0.2234	-0.3396	-0.1072
356	2008	-0.2395	-0.3448	-0.1342
356	2009	-0.2528	-0.3592	-0.1465
356	2010	-0.1847	-0.2863	-0.0831
356	2011	-0.0982	-0.2007	0.0042
356	2012	-0.1247	-0.23	-0.0193
356	2013	-0.1909	-0.2971	-0.0848
356	2014	-0.2706	-0.3797	-0.1614
356	2015	-0.3002	-0.411	-0.1895
356	2016	-0.3514	-0.464	-0.2388
356	2017	-0.3145	-0.4225	-0.2065
356	2018	-0.2327	-0.3372	-0.1282
356	2019	-0.2542	-0.3629	-0.1455
356	2020	-0.2192	-0.3322	-0.1062
356	2021	-0.2003	-0.3189	-0.0816
357	2007	0.1853	-0.4471	0.8178
357	2008	0.2422	-0.3547	0.839
357	2009	0.4945	-0.0445	1.0334
357	2010	0.5306	-0.0186	1.0798
357	2011	0.6876	0.179	1.1961
357	2012	0.7176	0.2239	1.2114
357	2013	0.7877	0.298	1.2773
357	2014	0.7884	0.2933	1.2835
357	2015	0.7972	0.2874	1.307
357	2016	1.0044	0.5101	1.4987
357	2017	0.938	0.4123	1.4637
357	2018	0.8336	0.2973	1.3699
357	2019	0.8401	0.305	1.3752
357	2020	0.8439	0.2675	1.4202
357	2021	0.9111	0.3173	1.5049
358	2007	-1.5597	-1.8803	-1.2391
358	2010	-1.2905	-1.5777	-1.0033
358	2013	-1.3467	-1.6173	-1.0762
358	2016	-1.5894	-1.8868	-1.2921
358	2019	-1.5109	-1.7942	-1.2277
359	2007	0.6477	0.583	0.7124
359	2010	0.6092	0.5432	0.6752
359	2013	0.4207	0.3519	0.4895
359	2016	0.3051	0.2371	0.3731
359	2019	0.4238	0.3557	0.4919
360	2007	-1.4421	-1.6745	-1.2096
360	2010	-1.4642	-1.6956	-1.2329
360	2013	-1.709	-1.9553	-1.4627
360	2016	-1.9579	-2.2444	-1.6714
360	2019	-2.1443	-2.5118	-1.7767
361	2007	-1.5454	-1.6887	-1.4022
361	2008	-1.6489	-1.7926	-1.5052
361	2009	-1.5636	-1.6991	-1.4281
361	2010	-1.4997	-1.632	-1.3675
361	2011	-1.3888	-1.5209	-1.2567
361	2012	-1.3691	-1.5049	-1.2332
361	2013	-1.4631	-1.6029	-1.3233
361	2014	-1.5342	-1.6781	-1.3904
361	2015	-1.5	-1.6357	-1.3644
361	2016	-1.5068	-1.6418	-1.3719
361	2017	-1.4346	-1.5663	-1.303
361	2018	-1.4362	-1.5683	-1.3041
361	2019	-1.2714	-1.4037	-1.139
361	2020	-1.2456	-1.3753	-1.1159
361	2021	-1.2874	-1.4251	-1.1496
362	2007	0.6257	0.0596	1.1919
362	2008	0.3755	-0.0686	0.8195
362	2009	0.1286	-0.428	0.6853
362	2010	0.1774	-0.3805	0.7353
362	2011	0.5534	0.0185	1.0882
362	2012	0.5084	0.0115	1.0052
362	2013	0.7277	0.2624	1.193
362	2014	0.8307	0.3249	1.3366
362	2015	0.6914	0.2017	1.1812
362	2016	0.6919	0.2516	1.1322
362	2017	0.8991	0.5322	1.2661
362	2018	1.041	0.678	1.4041
362	2019	1.2499	0.7585	1.7414
362	2020	1.0585	0.5859	1.5311
362	2021	1.2718	0.8716	1.6721
363	2007	-1.0486	-1.1336	-0.9637
363	2010	-0.9853	-1.0698	-0.9008
363	2013	-0.9799	-1.0649	-0.8949
363	2016	-0.9599	-1.0426	-0.8772
363	2019	-0.8427	-0.9249	-0.7605
364	2007	-1.7484	-2.013	-1.4838
364	2010	-1.7905	-2.0478	-1.5333
364	2013	-1.7688	-2.0155	-1.5222
364	2016	-1.7314	-1.9741	-1.4886
364	2019	-1.7186	-1.9733	-1.4639
365	2007	-0.7337	-0.8041	-0.6633
365	2010	-0.8078	-0.8799	-0.7357
365	2013	-0.7799	-0.8535	-0.7062
365	2016	-0.5813	-0.6499	-0.5128
365	2019	-0.5257	-0.5959	-0.4554
366	2007	-0.8972	-1.0909	-0.7035
366	2010	-0.84	-1.0244	-0.6556
366	2013	-0.8394	-1.0209	-0.658
366	2016	-0.7504	-0.9374	-0.5633
366	2019	-0.8854	-1.0761	-0.6947
367	2007	1.5603	1.3174	1.8033
367	2010	1.5794	1.3718	1.7869
367	2013	1.6061	1.4107	1.8016
367	2016	1.5965	1.4031	1.79
367	2019	1.6414	1.4225	1.8602
368	2007	-0.3613	-0.4412	-0.2814
368	2008	-0.3278	-0.4072	-0.2484
368	2009	-0.3289	-0.4104	-0.2473
368	2010	-0.3828	-0.4629	-0.3026
368	2011	-0.3505	-0.4329	-0.2681
368	2012	-0.3705	-0.4568	-0.2843
368	2013	-0.333	-0.4152	-0.2509
368	2014	-0.4602	-0.5452	-0.3751
368	2015	-0.3712	-0.4568	-0.2855
368	2016	-0.4812	-0.5634	-0.3989
368	2017	-0.5176	-0.6014	-0.4338
368	2018	-0.5449	-0.6281	-0.4616
368	2019	-0.5621	-0.6485	-0.4757
368	2020	-0.4746	-0.5583	-0.3908
368	2021	-0.5395	-0.6253	-0.4538
369	2007	0.4136	-0.0917	0.9189
369	2010	0.6176	0.1619	1.0734
369	2013	0.7465	0.3103	1.1828
369	2016	1.0171	0.5596	1.4746
369	2019	0.9637	0.4715	1.456
370	2007	-0.1657	-0.6162	0.2848
370	2010	0.0635	-0.2462	0.3732
370	2013	0.2535	-0.0305	0.5374
370	2016	0.4663	0.226	0.7067
370	2019	0.4367	0.1823	0.691
371	2007	-0.7694	-0.8425	-0.6963
371	2008	-0.7163	-0.783	-0.6495
371	2009	-0.6912	-0.7621	-0.6204
371	2010	-0.7623	-0.8311	-0.6935
371	2011	-0.7968	-0.8663	-0.7273
371	2012	-0.8304	-0.9048	-0.756
371	2013	-0.9053	-0.9794	-0.8312
371	2014	-0.9452	-1.0197	-0.8706
371	2015	-0.9449	-1.0209	-0.869
371	2016	-0.8617	-0.9346	-0.7888
371	2017	-0.9124	-0.9834	-0.8415
371	2018	-0.9276	-0.9986	-0.8566
371	2019	-0.9669	-1.0421	-0.8917
371	2020	-0.9643	-1.0408	-0.8879
371	2021	-0.9123	-0.9905	-0.834
372	2007	-0.9594	-1.4994	-0.4195
372	2010	-0.5734	-1.1869	0.0401
372	2013	0.3309	-0.0652	0.727
372	2016	0.8038	0.436	1.1716
372	2019	0.452	-0.0531	0.9571
373	2007	-1.0813	-1.1899	-0.9726
373	2008	-1.0534	-1.1519	-0.9549
373	2009	-0.9952	-1.0956	-0.8949
373	2010	-0.9743	-1.0715	-0.8771
373	2011	-0.9872	-1.0851	-0.8893
373	2012	-1.0008	-1.1044	-0.8973
373	2013	-0.9922	-1.0915	-0.8929
373	2014	-0.9751	-1.0743	-0.8759
373	2015	-0.967	-1.0665	-0.8675
373	2016	-0.9502	-1.046	-0.8544
373	2017	-0.9591	-1.0553	-0.863
373	2018	-0.967	-1.0687	-0.8654
373	2019	-0.9132	-1.0096	-0.8168
373	2020	-0.848	-0.9465	-0.7495
373	2021	-0.7881	-0.8936	-0.6827
374	2007	-0.3842	-0.5962	-0.1723
374	2008	-0.3733	-0.5501	-0.1966
374	2009	-0.4363	-0.6237	-0.2489
374	2010	-0.3975	-0.5758	-0.2192
374	2011	-0.6285	-0.8391	-0.418
374	2012	-0.5796	-0.7683	-0.3909
374	2013	-0.6359	-0.8318	-0.44
374	2014	-0.5356	-0.7109	-0.3602
374	2015	-0.4191	-0.5977	-0.2405
374	2016	-0.4679	-0.6488	-0.2871
374	2017	-0.6253	-0.8096	-0.441
374	2018	-0.634	-0.8312	-0.4368
374	2019	-0.4533	-0.6334	-0.2732
374	2020	-0.2684	-0.4554	-0.0814
374	2021	-0.439	-0.6307	-0.2473
375	2007	-0.6176	-0.9616	-0.2735
375	2008	-0.6725	-0.978	-0.3671
375	2009	-0.6721	-1.0219	-0.3222
375	2010	-0.6879	-1.0364	-0.3394
375	2011	-0.6678	-1.0103	-0.3253
375	2012	-0.5659	-0.8873	-0.2444
375	2013	-0.5445	-0.8616	-0.2274
375	2014	-0.5249	-0.8646	-0.1852
375	2015	-0.6196	-0.9523	-0.2869
375	2016	-0.6391	-0.9511	-0.3271
375	2017	-0.6421	-0.9428	-0.3414
375	2018	-0.7629	-1.1081	-0.4177
375	2019	-0.8755	-1.2627	-0.4882
375	2020	-0.912	-1.3352	-0.4887
375	2021	-0.9231	-1.3795	-0.4667
376	2007	0.581	0.3439	0.8182
376	2008	0.5808	0.3266	0.835
376	2009	0.3489	0.1003	0.5974
376	2010	0.388	0.1449	0.6311
376	2011	0.1978	-0.0647	0.4603
376	2012	0.2646	0.0275	0.5017
376	2013	0.2157	-0.0568	0.4881
376	2014	0.4137	0.1373	0.6901
376	2015	0.6635	0.4037	0.9233
376	2016	0.2688	0.0019	0.5357
376	2017	0.3847	0.1225	0.6468
376	2018	-0.0893	-0.3685	0.1899
376	2019	-0.3087	-0.6337	0.0163
376	2020	-0.405	-0.7126	-0.0974
376	2021	-0.7269	-1.0843	-0.3696
377	2007	-0.6283	-1.3415	0.085
377	2008	-1.5645	-2.4693	-0.6596
377	2009	-1.3576	-2.1067	-0.6086
377	2010	-1.3722	-2.3203	-0.4242
377	2011	-0.8883	-1.837	0.0605
377	2012	-0.211	-0.973	0.5511
377	2013	0.5082	-0.0082	1.0245
377	2014	0.2092	-0.3983	0.8166
377	2015	0.0948	-0.5166	0.7062
377	2016	0.4012	-0.0845	0.887
377	2017	0.5982	0.0376	1.1588
377	2018	0.9674	0.4204	1.5144
377	2019	-0.3524	-1.0746	0.3699
377	2020	0.2193	-0.5167	0.9552
377	2021	1.1497	0.4606	1.8389
378	2007	-1.0709	-1.1592	-0.9827
378	2008	-0.8668	-0.9469	-0.7866
378	2009	-1.0668	-1.1565	-0.9771
378	2010	-0.9601	-1.0447	-0.8756
378	2011	-1.0237	-1.1116	-0.9359
378	2012	-0.8037	-0.894	-0.7134
378	2013	-1.0719	-1.1645	-0.9793
378	2014	-1.1743	-1.2705	-1.0782
378	2015	-1.1224	-1.2191	-1.0256
378	2016	-1.1776	-1.2692	-1.086
378	2017	-1.2609	-1.3563	-1.1654
378	2018	-1.2936	-1.3868	-1.2004
378	2019	-1.468	-1.5742	-1.3618
378	2020	-1.3942	-1.5011	-1.2873
378	2021	-1.2658	-1.3632	-1.1684
379	2007	-1.7685	-2.0913	-1.4458
379	2008	-1.7798	-2.0777	-1.4818
379	2009	-1.7867	-2.0854	-1.4879
379	2010	-1.8377	-2.1417	-1.5337
379	2011	-1.8013	-2.0973	-1.5052
379	2012	-1.7596	-2.0489	-1.4703
